2021-12-22 00:02:25.832> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 0097 29136-CZ000 2021-12-10
2021-12-22 06:32:40.665> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210003012064971N7000
2021-12-22 06:32:42.225> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2012210004012064981N7000
2021-12-22 06:34:24.066> BarcodeResult: NG, MSG: BACODE DATA ERROR , BARCODE: CZL0 1887 29136-CZ000 2021-12-20
2021-12-22 06:34:32.001> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0285 29136-N70002021-12-14 
2021-12-22 06:34:32.906> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0899 29135-N7000 2021-12-20
2021-12-22 06:34:33.936> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1240 29134-N7000 2021-12-16
2021-12-22 06:34:39.256> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0096 29150-N7000 2021-12-13
2021-12-22 06:34:44.934> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210003012064971N7000
2021-12-22 06:34:46.759> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2012210004012064981N7000
2021-12-22 06:35:20.893> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25414-K400000000050
2021-12-22 06:35:22.297> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25415-K400000000030
2021-12-22 06:35:30.176> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VLN52P81130J9000SH01EHJ9L0410T211005IH31A0003530CHL03
2021-12-22 06:36:23.389> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0281 29136-N70002021-12-14 
2021-12-22 06:36:24.060> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0905 29135-N7000 2021-12-20
2021-12-22 06:36:24.855> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1244 29134-N7000 2021-12-16
2021-12-22 06:36:29.364> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0095 29150-N7000 2021-12-13
2021-12-22 06:36:33.482> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210003012064971N7000
2021-12-22 06:36:34.684> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2012210004012064981N7000
2021-12-22 06:37:25.058> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0287 29135-N7600 2021-12-15
2021-12-22 06:37:27.928> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0137 29150-N7600 2021-12-15
2021-12-22 06:38:09.004> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 1900 29136-CZ000 2021-12-20
2021-12-22 06:38:10.408> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0911 29135-N7000 2021-12-20
2021-12-22 06:38:11.110> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1215 29134-N7000 2021-12-16
2021-12-22 06:38:15.135> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 1032 29150-CZ000 2021-12-20
2021-12-22 06:38:21.298> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210003012064971N7000
2021-12-22 06:38:22.483> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2012210004012064981N7000
2021-12-22 06:39:38.052> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0251 29136-N70002021-12-14 
2021-12-22 06:39:38.926> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0906 29135-N7000 2021-12-20
2021-12-22 06:39:40.158> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1256 29134-N7000 2021-12-16
2021-12-22 06:39:44.947> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0097 29150-N7000 2021-12-13
2021-12-22 06:39:50.049> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210003012064971N7000
2021-12-22 06:39:50.938> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2012210004012064981N7000
2021-12-22 06:40:45.930> BarcodeResult: NG, MSG: BACODE DATA ERROR , BARCODE: NR70 1257 29134-N7000 2021-12-16
2021-12-22 06:40:48.093> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0247 29136-N70002021-12-14 
2021-12-22 06:40:49.716> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0917 29135-N7000 2021-12-20
2021-12-22 06:40:51.276> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1257 29134-N7000 2021-12-16
2021-12-22 06:40:55.582> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0098 29150-N7000 2021-12-13
2021-12-22 06:41:01.541> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210003012064971N7000
2021-12-22 06:41:03.164> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2012210004012064981N7000
2021-12-22 06:41:35.644> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25414-K400000000050
2021-12-22 06:41:37.048> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25415-K400000000030
2021-12-22 06:41:53.694> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VLN52P81130J9000SH01EHJ9L0410T211005IH31A0003543CHL03
2021-12-22 06:42:34.239> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0264 29136-N70002021-12-14 
2021-12-22 06:42:35.144> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0908 29135-N7000 2021-12-20
2021-12-22 06:42:36.065> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1214 29134-N7000 2021-12-16
2021-12-22 06:42:41.041> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0099 29150-N7000 2021-12-13
2021-12-22 06:42:47.188> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210003012064971N7000
2021-12-22 06:42:48.436> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2012210004012064981N7000
2021-12-22 06:43:46.298> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0283 29135-N7600 2021-12-15
2021-12-22 06:43:51.087> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0134 29150-N7600 2021-12-15
2021-12-22 06:44:31.477> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 1887 29136-CZ000 2021-12-20
2021-12-22 06:44:32.631> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0902 29135-N7000 2021-12-20
2021-12-22 06:44:33.692> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1259 29134-N7000 2021-12-16
2021-12-22 06:44:38.497> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 1034 29150-CZ000 2021-12-20
2021-12-22 06:44:42.975> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210003012064971N7000
2021-12-22 06:44:44.238> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2012210004012064981N7000
2021-12-22 06:45:22.413> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0260 29136-N70002021-12-14 
2021-12-22 06:45:23.146> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0910 29135-N7000 2021-12-20
2021-12-22 06:45:24.144> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1209 29134-N7000 2021-12-16
2021-12-22 06:45:29.745> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0100 29150-N7000 2021-12-13
2021-12-22 06:46:22.911> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0295 29135-N7600 2021-12-15
2021-12-22 06:46:25.532> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0135 29150-N7600 2021-12-15
2021-12-22 06:47:19.526> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25414-K400000000050
2021-12-22 06:47:20.633> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25415-K400000000030
2021-12-22 06:47:28.839> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VLN52P81130J9000SH01EHJ9L0410T211005IH31A0003540CHL03
2021-12-22 06:48:36.218> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 1901 29136-CZ000 2021-12-20
2021-12-22 06:48:37.419> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0907 29135-N7000 2021-12-20
2021-12-22 06:48:38.261> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1221 29134-N7000 2021-12-16
2021-12-22 06:48:41.257> BarcodeResult: NG, MSG: BACODE DATA ERROR , BARCODE: NA70 0410 29150-N7000 2021-12-10
2021-12-22 06:48:48.896> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 1044 29150-CZ000 2021-12-20
2021-12-22 06:48:57.414> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210003012064971N7000
2021-12-22 06:48:58.958> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2012210004012064981N7000
2021-12-22 06:49:43.857> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0296 29135-N7600 2021-12-15
2021-12-22 06:49:46.743> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0132 29150-N7600 2021-12-15
2021-12-22 06:50:22.015> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 1880 29136-CZ000 2021-12-20
2021-12-22 06:50:23.170> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0912 29135-N7000 2021-12-20
2021-12-22 06:50:24.059> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1207 29134-N7000 2021-12-16
2021-12-22 06:50:27.023> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 1039 29150-CZ000 2021-12-20
2021-12-22 06:50:34.964> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210003012064971N7000
2021-12-22 06:50:36.009> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2012210004012064981N7000
2021-12-22 06:51:20.611> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0252 29136-N70002021-12-14 
2021-12-22 06:51:21.391> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0903 29135-N7000 2021-12-20
2021-12-22 06:51:22.889> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1204 29134-N7000 2021-12-16
2021-12-22 06:51:27.756> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0410 29150-N7000 2021-12-10
2021-12-22 06:52:58.348> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 1888 29136-CZ000 2021-12-20
2021-12-22 06:52:59.315> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0305 29135-N7000 2021-12-17
2021-12-22 06:53:01.406> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1216 29134-N7000 2021-12-16
2021-12-22 06:53:04.463> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 1043 29150-CZ000 2021-12-20
2021-12-22 06:53:09.861> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210003012064971N7000
2021-12-22 06:53:11.218> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2012210004012064981N7000
2021-12-22 06:53:49.814> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25414-K400000000050
2021-12-22 06:53:52.123> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25415-K400000000030
2021-12-22 06:54:02.497> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VLN52P81130J9000SH01EHJ9L0410T211005IH31A0003545CHL03
2021-12-22 06:54:32.793> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0259 29136-N70002021-12-14 
2021-12-22 06:54:33.605> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0306 29135-N7000 2021-12-17
2021-12-22 06:54:34.650> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1218 29134-N7000 2021-12-16
2021-12-22 06:54:40.251> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0409 29150-N7000 2021-12-10
2021-12-22 06:54:44.728> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210003012064971N7000
2021-12-22 06:54:46.210> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2012210004012064981N7000
2021-12-22 06:55:33.355> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0254 29136-N70002021-12-14 
2021-12-22 06:55:34.197> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0300 29135-N7000 2021-12-17
2021-12-22 06:55:35.024> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1220 29134-N7000 2021-12-16
2021-12-22 06:55:41.046> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0416 29150-N7000 2021-12-10
2021-12-22 06:57:25.522> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 1898 29136-CZ000 2021-12-20
2021-12-22 06:57:26.489> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0320 29135-N7000 2021-12-17
2021-12-22 06:57:27.223> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1217 29134-N7000 2021-12-16
2021-12-22 06:57:31.263> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 1046 29150-CZ000 2021-12-20
2021-12-22 06:57:37.535> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210003012064971N7000
2021-12-22 06:57:38.970> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2012210004012064981N7000
2021-12-22 06:58:10.654> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0297 29135-N7600 2021-12-15
2021-12-22 06:58:14.071> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0136 29150-N7600 2021-12-15
2021-12-22 06:59:49.218> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0300 29135-N7600 2021-12-15
2021-12-22 06:59:53.415> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0142 29150-N7600 2021-12-15
2021-12-22 07:00:28.298> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25414-K400000000050
2021-12-22 07:00:30.404> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25415-K400000000030
2021-12-22 07:00:40.123> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VLN52P81130J9000SH01EHJ9L0410T211005IH31A0003532CHL03
2021-12-22 07:03:13.257> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0004 29135-N7600 2021-12-15
2021-12-22 07:03:18.296> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0143 29150-N7600 2021-12-15
2021-12-22 07:03:59.232> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0253 29136-N70002021-12-14 
2021-12-22 07:04:00.152> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0319 29135-N7000 2021-12-17
2021-12-22 07:04:00.839> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1208 29134-N7000 2021-12-16
2021-12-22 07:04:06.533> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0415 29150-N7000 2021-12-10
2021-12-22 07:04:11.790> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210003012064971N7000
2021-12-22 07:04:13.023> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2012210004012064981N7000
2021-12-22 07:05:26.236> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 1893 29136-CZ000 2021-12-20
2021-12-22 07:05:27.375> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0314 29135-N7000 2021-12-17
2021-12-22 07:05:28.124> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1213 29134-N7000 2021-12-16
2021-12-22 07:05:31.462> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 1045 29150-CZ000 2021-12-20
2021-12-22 07:05:37.234> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210003012064971N7000
2021-12-22 07:05:39.091> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2012210004012064981N7000
2021-12-22 07:07:05.362> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0002 29135-N7600 2021-12-15
2021-12-22 07:07:08.139> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0133 29150-N7600 2021-12-15
2021-12-22 07:09:04.159> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0344 29136-N70002021-12-14 
2021-12-22 07:09:05.563> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0313 29135-N7000 2021-12-17
2021-12-22 07:09:06.609> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1210 29134-N7000 2021-12-16
2021-12-22 07:09:15.002> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0402 29150-N7000 2021-12-10
2021-12-22 07:09:22.942> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210003012064971N7000
2021-12-22 07:09:24.346> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2012210004012064981N7000
2021-12-22 07:09:55.313> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25414-K400000000050
2021-12-22 07:09:56.171> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25415-K400000000030
2021-12-22 07:10:03.051> BarcodeResult: OK, MSG: COMPLETE , BARCODE: DDOR;202112192207250028;29135-DD010
2021-12-22 07:10:12.739> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VLN52P81130J9000SH01EHJ9L0410T211005IH31A0003533CHL03
2021-12-22 07:11:36.623> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0003 29135-N7600 2021-12-15
2021-12-22 07:11:40.336> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0138 29150-N7600 2021-12-15
2021-12-22 07:12:29.431> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0299 29135-N7600 2021-12-15
2021-12-22 07:12:32.832> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0141 29150-N7600 2021-12-15
2021-12-22 07:13:55.686> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 1910 29136-CZ000 2021-12-20
2021-12-22 07:13:56.341> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0310 29135-N7000 2021-12-17
2021-12-22 07:13:57.121> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1205 29134-N7000 2021-12-16
2021-12-22 07:14:04.734> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 1030 29150-CZ000 2021-12-20
2021-12-22 07:14:09.492> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210003012064971N7000
2021-12-22 07:14:10.959> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2012210004012064981N7000
2021-12-22 07:15:01.208> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0298 29135-N7600 2021-12-15
2021-12-22 07:15:04.344> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0140 29150-N7600 2021-12-15
2021-12-22 07:15:57.027> BarcodeResult: NG, MSG: BACODE DATA ERROR , BARCODE: CZL0 1907 29136-CZ000 2021-12-20
2021-12-22 07:16:27.848> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0011 29135-N7600 2021-12-15
2021-12-22 07:16:33.043> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0139 29150-N7600 2021-12-15
2021-12-22 07:17:17.910> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25414-K400000000050
2021-12-22 07:17:18.753> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25415-K400000000030
2021-12-22 07:17:27.411> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VLN52P81130J9000SH01EHJ9L0410T210927IH31A0011416CHL03
2021-12-22 07:17:55.726> BarcodeResult: NG, MSG: BACODE DATA ERROR , BARCODE: N70 0292 29135-N7000 2021-12-17
2021-12-22 07:17:56.956> BarcodeResult: NG, MSG: BACODE DATA ERROR , BARCODE: CZL0 1907 29136-CZ000 2021-12-20
2021-12-22 07:18:08.201> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0343 29136-N70002021-12-14 
2021-12-22 07:18:08.794> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0292 29135-N7000 2021-12-17
2021-12-22 07:18:09.652> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1211 29134-N7000 2021-12-16
2021-12-22 07:18:15.861> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0413 29150-N7000 2021-12-10
2021-12-22 07:18:22.210> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210003012064971N7000
2021-12-22 07:18:22.897> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2012210004012064981N7000
2021-12-22 07:18:58.372> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0348 29136-N70002021-12-14 
2021-12-22 07:18:58.996> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0324 29135-N7000 2021-12-17
2021-12-22 07:18:59.729> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 0270 29134-N7000 2021-12-16
2021-12-22 07:19:05.346> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0414 29150-N7000 2021-12-10
2021-12-22 07:19:46.250> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 1907 29136-CZ000 2021-12-20
2021-12-22 07:19:47.092> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0304 29135-N7000 2021-12-17
2021-12-22 07:19:47.841> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 0267 29134-N7000 2021-12-16
2021-12-22 07:19:54.425> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 1047 29150-CZ000 2021-12-20
2021-12-22 07:19:59.822> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210003012064971N7000
2021-12-22 07:20:00.852> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2012210004012064981N7000
2021-12-22 07:21:05.797> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0345 29136-N70002021-12-14 
2021-12-22 07:21:08.527> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0271 29135-N7000 2021-12-17
2021-12-22 07:21:09.229> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 0269 29134-N7000 2021-12-16
2021-12-22 07:21:15.953> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0404 29150-N7000 2021-12-10
2021-12-22 07:22:13.285> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0010 29135-N7600 2021-12-15
2021-12-22 07:22:15.594> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0004 29150-N7600 2021-12-15
2021-12-22 07:22:42.317> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25414-K400000000050
2021-12-22 07:22:43.284> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25415-K400000000030
2021-12-22 07:22:53.612> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VLN52P81130J9000SH01EHJ9L0410T210927IH31A0011418CHL03
2021-12-22 07:23:27.496> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0340 29136-N70002021-12-14 
2021-12-22 07:23:28.495> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0307 29135-N7000 2021-12-17
2021-12-22 07:23:29.166> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 0262 29134-N7000 2021-12-16
2021-12-22 07:23:34.423> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0420 29150-N7000 2021-12-10
2021-12-22 07:23:38.666> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210003012064971N7000
2021-12-22 07:23:40.289> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2012210004012064981N7000
2021-12-22 07:24:18.838> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0018 29135-N7600 2021-12-15
2021-12-22 07:24:21.443> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0003 29150-N7600 2021-12-15
2021-12-22 07:24:59.648> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 1906 29136-CZ000 2021-12-20
2021-12-22 07:25:00.257> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0303 29135-N7000 2021-12-17
2021-12-22 07:25:01.864> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 0268 29134-N7000 2021-12-16
2021-12-22 07:25:04.812> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 1048 29150-CZ000 2021-12-20
2021-12-22 07:25:10.600> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210003012064971N7000
2021-12-22 07:25:11.474> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2012210004012064981N7000
2021-12-22 07:25:47.542> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0017 29135-N7600 2021-12-15
2021-12-22 07:25:50.615> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0005 29150-N7600 2021-12-15
2021-12-22 07:26:24.702> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0016 29135-N7600 2021-12-15
2021-12-22 07:26:28.291> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0008 29150-N7600 2021-12-15
2021-12-22 07:27:04.764> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25414-K400000000050
2021-12-22 07:27:05.607> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25415-K400000000030
2021-12-22 07:27:14.281> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VLN52P81130J9000SH01EHJ9L0410T210927IH31A0003440CHL03
2021-12-22 07:28:05.154> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 1894 29136-CZ000 2021-12-20
2021-12-22 07:28:06.870> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0302 29135-N7000 2021-12-17
2021-12-22 07:28:07.588> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 0258 29134-N7000 2021-12-16
2021-12-22 07:28:10.661> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 1038 29150-CZ000 2021-12-20
2021-12-22 07:28:18.399> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210003012064971N7000
2021-12-22 07:28:19.803> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2012210004012064981N7000
2021-12-22 07:29:10.988> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0015 29135-N7600 2021-12-15
2021-12-22 07:29:13.812> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0006 29150-N7600 2021-12-15
2021-12-22 07:30:16.042> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 1911 29136-CZ000 2021-12-20
2021-12-22 07:30:16.682> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0301 29135-N7000 2021-12-17
2021-12-22 07:30:17.462> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 0260 29134-N7000 2021-12-16
2021-12-22 07:30:23.094> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 1037 29150-CZ000 2021-12-20
2021-12-22 07:30:30.738> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2112210003012064971N7000
2021-12-22 07:30:31.674> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 2012210004012064981N7000
2021-12-22 07:31:29.973> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0014 29135-N7600 2021-12-15
2021-12-22 07:31:32.875> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0007 29150-N7600 2021-12-15
